date,store_id,sku_id,category,actual_units_sold,actual_true_demand,baseline_forecast,regression_forecast
2026-01-05,ST015,SKU0034,Personalcare,0,5,2,0.0
2026-01-06,ST015,SKU0034,Personalcare,0,2,3,0.0
2026-01-07,ST015,SKU0034,Personalcare,0,4,5,0.4461187445892447
2026-01-08,ST015,SKU0034,Personalcare,0,5,0,0.0
2026-01-09,ST015,SKU0034,Personalcare,0,2,1,0.0
2026-01-10,ST015,SKU0034,Personalcare,0,0,2,0.34851358396811083
2026-01-11,ST015,SKU0034,Personalcare,0,3,3,1.0143404714233277
2026-01-12,ST015,SKU0034,Personalcare,0,0,2,0.5675464922584235
2026-01-13,ST015,SKU0034,Personalcare,0,2,3,1.0203197449419381
2026-01-14,ST015,SKU0034,Personalcare,0,3,5,0.9266843785635857
2026-01-15,ST015,SKU0034,Personalcare,0,1,0,0.8862883934828645
2026-01-16,ST015,SKU0034,Personalcare,0,2,1,1.2469381879536936
2026-01-17,ST015,SKU0034,Personalcare,0,5,2,1.0756010059169983
2026-01-18,ST015,SKU0034,Personalcare,0,3,3,0.4568497220834473
2026-01-19,ST015,SKU0034,Personalcare,0,2,2,0.7908910116702348
2026-01-20,ST015,SKU0034,Personalcare,0,2,3,1.0046261757571076
2026-01-21,ST015,SKU0034,Personalcare,0,0,5,1.3436428823470337
2026-01-22,ST015,SKU0034,Personalcare,0,7,0,1.5559602248246387
2026-01-23,ST015,SKU0034,Personalcare,0,3,1,0.17991644266038165
2026-01-24,ST015,SKU0034,Personalcare,0,7,2,0.9450899399494181
2026-01-25,ST015,SKU0034,Personalcare,0,1,3,0.0
2026-01-26,ST015,SKU0034,Personalcare,0,2,2,0.3662844302357424
2026-01-27,ST015,SKU0034,Personalcare,0,4,3,0.30144556274218726
2026-01-28,ST015,SKU0034,Personalcare,0,2,5,0.0
2026-01-29,ST015,SKU0034,Personalcare,0,1,0,0.873214716413556
2026-01-30,ST015,SKU0034,Personalcare,0,7,1,0.9621270355748912
2026-01-03,ST015,SKU0035,Homecare,0,0,1,1.7125955783366886
2026-01-04,ST015,SKU0035,Homecare,0,1,7,1.6678760665721866
2026-01-05,ST015,SKU0035,Homecare,0,2,0,1.8329580075674805
2026-01-06,ST015,SKU0035,Homecare,0,0,3,1.6963136013640725
2026-01-07,ST015,SKU0035,Homecare,0,0,4,1.9019075031619221
2026-01-08,ST015,SKU0035,Homecare,0,2,1,2.1691804031622426
2026-01-09,ST015,SKU0035,Homecare,0,0,1,2.0425065211298046
2026-01-10,ST015,SKU0035,Homecare,0,0,1,2.2419199097962763
2026-01-11,ST015,SKU0035,Homecare,0,2,7,2.264590076440128
2026-01-12,ST015,SKU0035,Homecare,0,3,0,1.8915511602500823
2026-01-13,ST015,SKU0035,Homecare,0,6,3,1.8638443195751995
2026-01-14,ST015,SKU0035,Homecare,0,4,4,1.4985551991044272
2026-01-15,ST015,SKU0035,Homecare,0,3,1,1.5046986657037693
2026-01-16,ST015,SKU0035,Homecare,0,3,1,1.6358035583409256
2026-01-17,ST015,SKU0035,Homecare,0,1,1,1.6278040558869975
2026-01-18,ST015,SKU0035,Homecare,0,6,7,1.7291536711882174
2026-01-19,ST015,SKU0035,Homecare,0,5,0,1.078006839882711
2026-01-20,ST015,SKU0035,Homecare,0,0,3,1.0440343853989127
2026-01-21,ST015,SKU0035,Homecare,0,3,4,1.5337663192389508
2026-01-22,ST015,SKU0035,Homecare,0,0,1,1.4422657927043925
2026-01-23,ST015,SKU0035,Homecare,0,3,1,1.7000477558641502
2026-01-24,ST015,SKU0035,Homecare,0,0,1,1.6254974033233007
2026-01-25,ST015,SKU0035,Homecare,0,4,7,1.7233142894112938
2026-01-26,ST015,SKU0035,Homecare,0,2,0,1.4070335335602
2026-01-27,ST015,SKU0035,Homecare,0,4,3,1.787349583775511
2026-01-28,ST015,SKU0035,Homecare,0,3,4,1.5352947120935445
2026-01-29,ST015,SKU0035,Homecare,0,0,1,1.7046651832733533
2026-01-30,ST015,SKU0035,Homecare,0,0,1,1.8426950187299704
2026-01-03,ST015,SKU0036,Grocery,0,12,19,11.441619879377448
2026-01-04,ST015,SKU0036,Grocery,0,34,21,12.228302655159597
2026-01-05,ST015,SKU0036,Grocery,0,14,14,6.780593344470306
2026-01-06,ST015,SKU0036,Grocery,0,4,21,7.614693073782795
2026-01-07,ST015,SKU0036,Grocery,0,9,7,5.013241883165915
2026-01-08,ST015,SKU0036,Grocery,0,5,17,7.908958850144786
2026-01-09,ST015,SKU0036,Grocery,0,6,8,6.593430230232384
2026-01-10,ST015,SKU0036,Grocery,0,4,19,7.649807971672383
2026-01-11,ST015,SKU0036,Grocery,0,15,21,10.522300827548152
2026-01-12,ST015,SKU0036,Grocery,0,11,14,5.172364155838522
2026-01-13,ST015,SKU0036,Grocery,0,16,21,4.312932121163428
2026-01-14,ST015,SKU0036,Grocery,0,11,7,6.15685408212816
2026-01-15,ST015,SKU0036,Grocery,0,12,17,6.183323064572735
2026-01-16,ST015,SKU0036,Grocery,0,10,8,7.723527237568243
2026-01-17,ST015,SKU0036,Grocery,0,1,19,8.496599986538342
2026-01-18,ST015,SKU0036,Grocery,0,3,21,9.919765811976347
2026-01-19,ST015,SKU0036,Grocery,0,8,14,4.361482202848887
2026-01-20,ST015,SKU0036,Grocery,0,24,21,5.856322228252163
2026-01-21,ST015,SKU0036,Grocery,0,4,7,6.266097086777778
2026-01-22,ST015,SKU0036,Grocery,0,1,17,5.881521023651242
2026-01-23,ST015,SKU0036,Grocery,0,15,8,5.876124044112255
2026-01-24,ST015,SKU0036,Grocery,0,8,19,6.2469807885874875
2026-01-25,ST015,SKU0036,Grocery,0,14,21,7.722675828271982
2026-01-26,ST015,SKU0036,Grocery,0,3,14,5.032856884160753
2026-01-27,ST015,SKU0036,Grocery,0,14,21,7.0493747999110274
2026-01-28,ST015,SKU0036,Grocery,0,5,7,6.244051144759083
2026-01-29,ST015,SKU0036,Grocery,0,4,17,6.3084031807904655
2026-01-30,ST015,SKU0036,Grocery,0,5,8,9.406472563874235
2026-01-03,ST015,SKU0037,Dairy,0,4,1,9.699565672607536
2026-01-04,ST015,SKU0037,Dairy,0,11,6,10.484737708798223
2026-01-05,ST015,SKU0037,Dairy,0,6,4,8.875077723188747
2026-01-06,ST015,SKU0037,Dairy,0,2,6,9.343676168969662
2026-01-07,ST015,SKU0037,Dairy,0,2,5,9.177988758697891
2026-01-08,ST015,SKU0037,Dairy,0,12,8,9.124087873988302
2026-01-09,ST015,SKU0037,Dairy,0,10,10,9.05854790239561
2026-01-10,ST015,SKU0037,Dairy,0,15,1,9.400097882214338
2026-01-11,ST015,SKU0037,Dairy,0,6,6,9.860454223113262
2026-01-12,ST015,SKU0037,Dairy,0,12,4,8.333332992545333
2026-01-13,ST015,SKU0037,Dairy,0,3,6,8.908677248911639
2026-01-14,ST015,SKU0037,Dairy,0,9,5,9.558649217076406
2026-01-15,ST015,SKU0037,Dairy,0,13,8,10.692156455491656
2026-01-16,ST015,SKU0037,Dairy,0,4,10,10.977540460069402
2026-01-17,ST015,SKU0037,Dairy,0,18,1,10.7641279516787
2026-01-18,ST015,SKU0037,Dairy,0,9,6,10.626449319714816
2026-01-19,ST015,SKU0037,Dairy,0,6,4,9.480369790354857
2026-01-20,ST015,SKU0037,Dairy,0,6,6,9.41237148311852
2026-01-21,ST015,SKU0037,Dairy,0,20,5,10.006100841029584
2026-01-22,ST015,SKU0037,Dairy,0,17,8,9.960381698119054
2026-01-23,ST015,SKU0037,Dairy,0,5,10,10.297417958093227
2026-01-24,ST015,SKU0037,Dairy,0,12,1,10.617437835052836
2026-01-25,ST015,SKU0037,Dairy,0,12,6,10.621156181980451
2026-01-26,ST015,SKU0037,Dairy,0,5,4,9.370162522414216
2026-01-27,ST015,SKU0037,Dairy,0,5,6,9.524457283219439
2026-01-28,ST015,SKU0037,Dairy,0,10,5,9.362882770163491
2026-01-29,ST015,SKU0037,Dairy,0,11,8,9.5117421381675
2026-01-30,ST015,SKU0037,Dairy,0,7,10,10.080312413657504
2026-01-03,ST015,SKU0038,Grocery,0,4,35,11.594143874494064
2026-01-04,ST015,SKU0038,Grocery,0,8,14,13.136321444943086
2026-01-05,ST015,SKU0038,Grocery,0,1,14,7.025812931654635
2026-01-06,ST015,SKU0038,Grocery,0,16,8,6.792066602098935
2026-01-07,ST015,SKU0038,Grocery,0,12,16,6.1280302649635905
2026-01-08,ST015,SKU0038,Grocery,0,8,22,6.850478813249984
2026-01-09,ST015,SKU0038,Grocery,0,7,13,8.099052993074093
2026-01-10,ST015,SKU0038,Grocery,0,6,35,8.816580381104307
2026-01-11,ST015,SKU0038,Grocery,0,10,14,10.159686377312532
2026-01-12,ST015,SKU0038,Grocery,0,8,14,5.4116732497156
2026-01-13,ST015,SKU0038,Grocery,0,16,8,7.628673489102939
2026-01-14,ST015,SKU0038,Grocery,0,3,16,7.545277786647175
2026-01-15,ST015,SKU0038,Grocery,0,8,22,8.65360801864159
2026-01-16,ST015,SKU0038,Grocery,0,9,13,8.991724807190819
2026-01-17,ST015,SKU0038,Grocery,0,9,35,10.01669898392045
2026-01-18,ST015,SKU0038,Grocery,0,15,14,11.176410603689618
2026-01-19,ST015,SKU0038,Grocery,0,18,14,5.852606101346899
2026-01-20,ST015,SKU0038,Grocery,0,16,8,6.359588668307591
2026-01-21,ST015,SKU0038,Grocery,0,14,16,7.720838651162859
2026-01-22,ST015,SKU0038,Grocery,0,9,22,10.496179898788736
2026-01-23,ST015,SKU0038,Grocery,0,4,13,12.167999721441543
2026-01-24,ST015,SKU0038,Grocery,0,30,35,12.36375023090051
2026-01-25,ST015,SKU0038,Grocery,0,17,14,10.270511326504616
2026-01-26,ST015,SKU0038,Grocery,0,8,14,7.020017082776755
2026-01-27,ST015,SKU0038,Grocery,0,5,8,7.758426885736413
2026-01-28,ST015,SKU0038,Grocery,0,9,16,7.524278629019931
2026-01-29,ST015,SKU0038,Grocery,0,4,22,7.564951972383388
2026-01-30,ST015,SKU0038,Grocery,0,13,13,8.555160001822397
2026-01-03,ST015,SKU0039,Homecare,0,8,2,1.6013532313183432
2026-01-04,ST015,SKU0039,Homecare,0,1,1,0.8949229941631507
2026-01-05,ST015,SKU0039,Homecare,0,1,5,1.6173595405658752
2026-01-06,ST015,SKU0039,Homecare,0,4,7,2.3335968746060223
2026-01-07,ST015,SKU0039,Homecare,0,3,6,2.301292404365258
2026-01-08,ST015,SKU0039,Homecare,0,1,6,2.6311844198021426
2026-01-09,ST015,SKU0039,Homecare,0,9,1,2.2759232278296992
2026-01-10,ST015,SKU0039,Homecare,0,3,2,2.8577865222971828
2026-01-11,ST015,SKU0039,Homecare,0,5,1,2.158920489492955
2026-01-12,ST015,SKU0039,Homecare,0,0,5,1.4118893205805336
2026-01-13,ST015,SKU0039,Homecare,0,2,7,2.2481740437362125
2026-01-14,ST015,SKU0039,Homecare,0,3,6,2.1796512462336786
2026-01-15,ST015,SKU0039,Homecare,0,3,6,1.8570621830908478
2026-01-16,ST015,SKU0039,Homecare,0,1,1,3.1177952235517505
2026-01-17,ST015,SKU0039,Homecare,0,2,2,2.6215070193550707
2026-01-18,ST015,SKU0039,Homecare,0,1,1,3.018251741814879
2026-01-19,ST015,SKU0039,Homecare,0,1,5,2.030815206793432
2026-01-20,ST015,SKU0039,Homecare,0,4,7,2.2843489022582912
2026-01-21,ST015,SKU0039,Homecare,0,5,6,2.247313180796563
2026-01-22,ST015,SKU0039,Homecare,0,1,6,2.264659304130068
2026-01-23,ST015,SKU0039,Homecare,0,4,1,2.2623803779401057
2026-01-24,ST015,SKU0039,Homecare,0,2,2,2.207842820234599
2026-01-25,ST015,SKU0039,Homecare,0,0,1,2.185413733130537
2026-01-26,ST015,SKU0039,Homecare,0,3,5,2.054479153127267
2026-01-27,ST015,SKU0039,Homecare,0,4,7,2.2784623206350023
2026-01-28,ST015,SKU0039,Homecare,0,0,6,2.395672866361215
2026-01-29,ST015,SKU0039,Homecare,0,1,6,2.1866098242360623
2026-01-30,ST015,SKU0039,Homecare,0,7,1,2.6097855386420807
2026-01-03,ST015,SKU0040,Beverages,0,1,5,4.6469522935394
2026-01-04,ST015,SKU0040,Beverages,0,7,12,4.870549205432155
2026-01-05,ST015,SKU0040,Beverages,0,4,8,2.872783993402034
2026-01-06,ST015,SKU0040,Beverages,0,13,7,3.341451008978103
2026-01-07,ST015,SKU0040,Beverages,0,8,3,3.4508448335431576
2026-01-08,ST015,SKU0040,Beverages,0,3,6,3.939739142127162
2026-01-09,ST015,SKU0040,Beverages,0,2,1,4.5381187865139125
2026-01-10,ST015,SKU0040,Beverages,0,12,5,4.825386683743966
2026-01-11,ST015,SKU0040,Beverages,0,5,12,4.444762597986295
2026-01-12,ST015,SKU0040,Beverages,0,6,8,3.1664801190457963
2026-01-13,ST015,SKU0040,Beverages,0,0,7,3.2147435530938075
2026-01-14,ST015,SKU0040,Beverages,0,4,3,3.978959934984376
2026-01-15,ST015,SKU0040,Beverages,0,7,6,4.1852769311113125
2026-01-16,ST015,SKU0040,Beverages,0,15,1,4.306066390793151
2026-01-17,ST015,SKU0040,Beverages,0,3,5,4.139691762508069
2026-01-18,ST015,SKU0040,Beverages,0,4,12,5.166863257171023
2026-01-19,ST015,SKU0040,Beverages,0,5,8,3.361095946295191
2026-01-20,ST015,SKU0040,Beverages,0,2,7,3.7566873454598433
2026-01-21,ST015,SKU0040,Beverages,0,3,3,4.025239557628556
2026-01-22,ST015,SKU0040,Beverages,0,4,6,4.1501957669550364
2026-01-23,ST015,SKU0040,Beverages,0,1,1,4.275601754675773
2026-01-24,ST015,SKU0040,Beverages,0,10,5,4.7285418709248255
2026-01-25,ST015,SKU0040,Beverages,0,3,12,4.677526667219741
2026-01-26,ST015,SKU0040,Beverages,0,2,8,3.2101881917397863
2026-01-27,ST015,SKU0040,Beverages,0,2,7,3.5813129059240816
2026-01-28,ST015,SKU0040,Beverages,0,20,3,3.8047301510874294
2026-01-29,ST015,SKU0040,Beverages,0,2,6,3.541192175647635
2026-01-30,ST015,SKU0040,Beverages,0,5,1,4.789873035879878
2026-01-03,ST015,SKU0041,Personalcare,0,0,2,1.4544850588455056
2026-01-04,ST015,SKU0041,Personalcare,0,3,2,1.9721136894383675
2026-01-05,ST015,SKU0041,Personalcare,0,1,0,1.5363309982207265
2026-01-06,ST015,SKU0041,Personalcare,0,1,1,1.4837641985996899
2026-01-07,ST015,SKU0041,Personalcare,0,3,1,1.7285924013858485
2026-01-08,ST015,SKU0041,Personalcare,0,1,3,1.5516795947233877
2026-01-09,ST015,SKU0041,Personalcare,0,1,2,1.8420696989962886
2026-01-10,ST015,SKU0041,Personalcare,0,5,2,2.0104203156336937
2026-01-11,ST015,SKU0041,Personalcare,0,2,2,1.7414549454859576
2026-01-12,ST015,SKU0041,Personalcare,0,1,0,1.8229731076689923
2026-01-13,ST015,SKU0041,Personalcare,0,0,1,1.9137203938734282
2026-01-14,ST015,SKU0041,Personalcare,0,0,1,2.3428882344034005
2026-01-15,ST015,SKU0041,Personalcare,0,1,3,2.666778136523629
2026-01-16,ST015,SKU0041,Personalcare,0,5,2,2.6209821238040427
2026-01-17,ST015,SKU0041,Personalcare,0,2,2,2.444326130115896
2026-01-18,ST015,SKU0041,Personalcare,0,3,2,2.4606007667780427
2026-01-19,ST015,SKU0041,Personalcare,0,3,0,2.12707202764836
2026-01-20,ST015,SKU0041,Personalcare,0,3,1,1.9523374689128659
2026-01-21,ST015,SKU0041,Personalcare,0,2,1,1.5172755493085979
2026-01-22,ST015,SKU0041,Personalcare,0,1,3,1.1413108450640264
2026-01-23,ST015,SKU0041,Personalcare,0,3,2,1.3708171875702924
2026-01-24,ST015,SKU0041,Personalcare,0,5,2,0.993918447335798
2026-01-25,ST015,SKU0041,Personalcare,0,0,2,0.9328644339805718
2026-01-26,ST015,SKU0041,Personalcare,0,4,0,1.6990347420286886
2026-01-27,ST015,SKU0041,Personalcare,0,3,1,1.4018114385915539
2026-01-28,ST015,SKU0041,Personalcare,0,6,1,1.4240327006703988
2026-01-29,ST015,SKU0041,Personalcare,0,1,3,1.0816302467209653
2026-01-30,ST015,SKU0041,Personalcare,0,0,2,1.5051761560528947
2026-01-03,ST015,SKU0042,Snacks,0,4,20,3.0879040191982385
2026-01-04,ST015,SKU0042,Snacks,0,8,7,5.1160679156280615
2026-01-05,ST015,SKU0042,Snacks,0,5,9,3.902912424142401
2026-01-06,ST015,SKU0042,Snacks,0,13,4,3.6595762125987763
2026-01-07,ST015,SKU0042,Snacks,0,8,10,4.597448426694507
2026-01-08,ST015,SKU0042,Snacks,0,3,10,4.394388369940687
2026-01-09,ST015,SKU0042,Snacks,0,6,2,4.216388090685777
2026-01-10,ST015,SKU0042,Snacks,0,2,20,4.924120972947081
2026-01-11,ST015,SKU0042,Snacks,0,7,7,4.630787791551098
2026-01-12,ST015,SKU0042,Snacks,0,14,9,3.3430055729721264
2026-01-13,ST015,SKU0042,Snacks,0,5,4,4.193000172432155
2026-01-14,ST015,SKU0042,Snacks,0,6,10,3.4283449965103294
2026-01-15,ST015,SKU0042,Snacks,0,7,10,4.148268641560914
2026-01-16,ST015,SKU0042,Snacks,0,4,2,4.460044286074571
2026-01-17,ST015,SKU0042,Snacks,0,3,20,4.274984156734472
2026-01-18,ST015,SKU0042,Snacks,0,12,7,4.425309408135429
2026-01-19,ST015,SKU0042,Snacks,0,5,9,3.3632729439562716
2026-01-20,ST015,SKU0042,Snacks,0,7,4,3.1835094551454537
2026-01-21,ST015,SKU0042,Snacks,0,3,10,3.6954597366289805
2026-01-22,ST015,SKU0042,Snacks,0,1,10,3.503789599775928
2026-01-23,ST015,SKU0042,Snacks,0,3,2,4.067475443364791
2026-01-24,ST015,SKU0042,Snacks,0,12,20,4.808244982684449
2026-01-25,ST015,SKU0042,Snacks,0,6,7,6.599163906205932
2026-01-26,ST015,SKU0042,Snacks,0,2,9,3.9191621609159366
2026-01-27,ST015,SKU0042,Snacks,0,4,4,3.8814944310350743
2026-01-28,ST015,SKU0042,Snacks,0,2,10,4.618526683901147
2026-01-29,ST015,SKU0042,Snacks,0,10,10,4.9142334032952775
2026-01-30,ST015,SKU0042,Snacks,0,10,2,6.325858687448559
2026-01-03,ST015,SKU0043,Personalcare,0,1,8,3.4835321724033554
2026-01-04,ST015,SKU0043,Personalcare,0,6,1,4.383947643558832
2026-01-05,ST015,SKU0043,Personalcare,0,3,1,3.903836148274576
2026-01-06,ST015,SKU0043,Personalcare,0,2,3,3.235317899668649
2026-01-07,ST015,SKU0043,Personalcare,0,0,3,3.3214816782924386
2026-01-08,ST015,SKU0043,Personalcare,0,2,13,2.21060410159337
2026-01-09,ST015,SKU0043,Personalcare,0,3,2,3.253756111686718
2026-01-10,ST015,SKU0043,Personalcare,0,4,8,3.741970221947872
2026-01-11,ST015,SKU0043,Personalcare,0,5,1,3.4956190880681466
2026-01-12,ST015,SKU0043,Personalcare,0,4,1,2.6198087946899933
2026-01-13,ST015,SKU0043,Personalcare,0,1,3,2.770242877625936
2026-01-14,ST015,SKU0043,Personalcare,0,0,3,2.7378262865891796
2026-01-15,ST015,SKU0043,Personalcare,0,4,13,2.560370504637849
2026-01-16,ST015,SKU0043,Personalcare,0,5,2,3.343821959975082
2026-01-17,ST015,SKU0043,Personalcare,0,2,8,3.6499998986117235
2026-01-18,ST015,SKU0043,Personalcare,0,2,1,3.2630615776258685
2026-01-19,ST015,SKU0043,Personalcare,0,0,1,2.093355324423058
2026-01-20,ST015,SKU0043,Personalcare,0,1,3,2.424606607854459
2026-01-21,ST015,SKU0043,Personalcare,0,0,3,2.929951052688299
2026-01-22,ST015,SKU0043,Personalcare,0,3,13,2.5232523455346514
2026-01-23,ST015,SKU0043,Personalcare,0,2,2,3.1385830544241573
2026-01-24,ST015,SKU0043,Personalcare,0,1,8,3.344393181143458
2026-01-25,ST015,SKU0043,Personalcare,0,3,1,3.42638327253912
2026-01-26,ST015,SKU0043,Personalcare,0,2,1,2.755418894909308
2026-01-27,ST015,SKU0043,Personalcare,0,0,3,2.576600429265125
2026-01-28,ST015,SKU0043,Personalcare,0,5,3,2.640281756364887
2026-01-29,ST015,SKU0043,Personalcare,0,1,13,3.4476863548107426
2026-01-30,ST015,SKU0043,Personalcare,0,0,2,3.1663043599716914
2026-01-03,ST015,SKU0044,Grocery,0,4,2,13.431144032041498
2026-01-04,ST015,SKU0044,Grocery,0,8,25,12.17133561004125
2026-01-05,ST015,SKU0044,Grocery,0,6,12,12.141545909007961
2026-01-06,ST015,SKU0044,Grocery,0,18,4,13.122147379545058
2026-01-07,ST015,SKU0044,Grocery,0,12,12,12.171050643199028
2026-01-08,ST015,SKU0044,Grocery,0,20,11,12.627175567521357
2026-01-09,ST015,SKU0044,Grocery,0,8,9,12.60017062597927
2026-01-10,ST015,SKU0044,Grocery,0,12,2,13.51605603523756
2026-01-11,ST015,SKU0044,Grocery,0,8,25,13.627999883772876
2026-01-12,ST015,SKU0044,Grocery,0,14,12,12.053798100004393
2026-01-13,ST015,SKU0044,Grocery,0,6,4,11.4867025916268
2026-01-14,ST015,SKU0044,Grocery,0,5,12,12.316111352550854
2026-01-15,ST015,SKU0044,Grocery,0,5,11,11.890790598376814
2026-01-16,ST015,SKU0044,Grocery,0,7,9,13.58027601553438
2026-01-17,ST015,SKU0044,Grocery,0,12,2,13.533905691617157
2026-01-18,ST015,SKU0044,Grocery,0,20,25,14.0349732421741
2026-01-19,ST015,SKU0044,Grocery,0,4,12,11.005762687280132
2026-01-20,ST015,SKU0044,Grocery,0,4,4,12.242611268582998
2026-01-21,ST015,SKU0044,Grocery,0,7,12,12.595067342823263
2026-01-22,ST015,SKU0044,Grocery,0,7,11,12.904038907699551
2026-01-23,ST015,SKU0044,Grocery,0,3,9,13.120487795433343
2026-01-24,ST015,SKU0044,Grocery,0,18,2,12.98901066009885
2026-01-25,ST015,SKU0044,Grocery,0,12,25,12.052195229232403
2026-01-26,ST015,SKU0044,Grocery,0,3,12,12.0428298181961
2026-01-27,ST015,SKU0044,Grocery,0,20,4,12.544772335101506
2026-01-28,ST015,SKU0044,Grocery,0,3,12,11.914471757340774
2026-01-29,ST015,SKU0044,Grocery,0,4,11,12.479435332685433
2026-01-30,ST015,SKU0044,Grocery,0,16,9,13.04560977733469
2026-01-03,ST015,SKU0045,Beverages,0,10,9,7.055655665874914
2026-01-04,ST015,SKU0045,Beverages,0,8,12,6.84971373600931
2026-01-05,ST015,SKU0045,Beverages,0,3,2,5.734595372622537
2026-01-06,ST015,SKU0045,Beverages,0,4,6,5.915153701796388
2026-01-07,ST015,SKU0045,Beverages,0,16,3,6.5593693520212994
2026-01-08,ST015,SKU0045,Beverages,0,8,6,5.548959597535462
2026-01-09,ST015,SKU0045,Beverages,0,5,8,6.179834736632266
2026-01-10,ST015,SKU0045,Beverages,0,8,9,6.436890511022912
2026-01-11,ST015,SKU0045,Beverages,0,7,12,6.852635788249018
2026-01-12,ST015,SKU0045,Beverages,0,13,2,5.136831681486982
2026-01-13,ST015,SKU0045,Beverages,0,5,6,5.132652180206468
2026-01-14,ST015,SKU0045,Beverages,0,4,3,4.437423826436297
2026-01-15,ST015,SKU0045,Beverages,0,9,6,5.931990465106228
2026-01-16,ST015,SKU0045,Beverages,0,5,8,6.240452282495336
2026-01-17,ST015,SKU0045,Beverages,0,5,9,6.451699255000111
2026-01-18,ST015,SKU0045,Beverages,0,16,12,6.801833478968987
2026-01-19,ST015,SKU0045,Beverages,0,8,2,2.4049577419215167
2026-01-20,ST015,SKU0045,Beverages,0,2,6,4.343679225465837
2026-01-21,ST015,SKU0045,Beverages,0,0,3,5.142665273829926
2026-01-22,ST015,SKU0045,Beverages,0,10,6,4.9098834913596345
2026-01-23,ST015,SKU0045,Beverages,0,7,8,5.030061588953024
2026-01-24,ST015,SKU0045,Beverages,0,0,9,6.047026920133855
2026-01-25,ST015,SKU0045,Beverages,0,9,12,5.298600882977505
2026-01-26,ST015,SKU0045,Beverages,0,3,2,3.287874431568696
2026-01-27,ST015,SKU0045,Beverages,0,3,6,4.842837634848216
2026-01-28,ST015,SKU0045,Beverages,0,5,3,5.723029788369667
2026-01-29,ST015,SKU0045,Beverages,0,5,6,4.732523170828506
2026-01-30,ST015,SKU0045,Beverages,0,6,8,5.535775934525771
2026-01-03,ST015,SKU0046,Beverages,0,17,8,3.082520830932042
2026-01-04,ST015,SKU0046,Beverages,0,3,10,3.5471165649866903
2026-01-05,ST015,SKU0046,Beverages,0,7,7,1.3936582136696956
2026-01-06,ST015,SKU0046,Beverages,0,9,4,1.8496524046924776
2026-01-07,ST015,SKU0046,Beverages,0,1,7,1.9985944503210957
2026-01-08,ST015,SKU0046,Beverages,0,1,4,1.493530783444255
2026-01-09,ST015,SKU0046,Beverages,0,6,3,1.6097227036664261
2026-01-10,ST015,SKU0046,Beverages,0,3,8,2.721397008486905
2026-01-11,ST015,SKU0046,Beverages,0,2,10,2.7966072274180416
2026-01-12,ST015,SKU0046,Beverages,0,7,7,2.3387509548846195
2026-01-13,ST015,SKU0046,Beverages,0,4,4,2.89850148756501
2026-01-14,ST015,SKU0046,Beverages,0,1,7,2.3566463264669855
2026-01-15,ST015,SKU0046,Beverages,0,5,4,2.8489585118786387
2026-01-16,ST015,SKU0046,Beverages,0,16,3,3.7556613765082894
2026-01-17,ST015,SKU0046,Beverages,0,5,8,3.9534518753732684
2026-01-18,ST015,SKU0046,Beverages,0,4,10,2.9685055440474333
2026-01-19,ST015,SKU0046,Beverages,0,1,7,2.4045555635576505
2026-01-20,ST015,SKU0046,Beverages,0,1,4,2.1542123306182503
2026-01-21,ST015,SKU0046,Beverages,0,15,7,2.1538084330986766
2026-01-22,ST015,SKU0046,Beverages,0,2,4,3.0277005889177433
2026-01-23,ST015,SKU0046,Beverages,0,11,3,2.376468213918135
2026-01-24,ST015,SKU0046,Beverages,0,3,8,3.194674751734638
2026-01-25,ST015,SKU0046,Beverages,0,7,10,2.7395056561139555
2026-01-26,ST015,SKU0046,Beverages,0,3,7,2.4881913594337153
2026-01-27,ST015,SKU0046,Beverages,0,1,4,2.4487799681183358
2026-01-28,ST015,SKU0046,Beverages,0,4,7,3.073459376913516
2026-01-29,ST015,SKU0046,Beverages,0,8,4,3.284714905980958
2026-01-30,ST015,SKU0046,Beverages,0,3,3,3.9457391242735094
2026-01-03,ST015,SKU0047,Dairy,0,11,5,5.194717321571063
2026-01-04,ST015,SKU0047,Dairy,0,9,32,5.870788789974375
2026-01-05,ST015,SKU0047,Dairy,0,6,9,5.702150026772342
2026-01-06,ST015,SKU0047,Dairy,0,10,4,5.9519543250269695
2026-01-07,ST015,SKU0047,Dairy,0,10,13,6.743755621952025
2026-01-08,ST015,SKU0047,Dairy,0,9,3,7.642652326625947
2026-01-09,ST015,SKU0047,Dairy,0,6,4,8.348698823296967
2026-01-10,ST015,SKU0047,Dairy,0,12,5,8.535682429608197
2026-01-11,ST015,SKU0047,Dairy,0,10,32,9.49415678892342
2026-01-12,ST015,SKU0047,Dairy,0,8,9,6.772103576030229
2026-01-13,ST015,SKU0047,Dairy,0,9,4,7.094934779074277
2026-01-14,ST015,SKU0047,Dairy,0,3,13,7.630026888236445
2026-01-15,ST015,SKU0047,Dairy,0,15,3,6.940338432919785
2026-01-16,ST015,SKU0047,Dairy,0,23,4,8.426093077586522
2026-01-17,ST015,SKU0047,Dairy,0,3,5,8.935466441785728
2026-01-18,ST015,SKU0047,Dairy,0,6,32,6.944031702104889
2026-01-19,ST015,SKU0047,Dairy,0,1,9,4.512530566166707
2026-01-20,ST015,SKU0047,Dairy,0,4,4,4.027207640968711
2026-01-21,ST015,SKU0047,Dairy,0,12,13,4.776355904600749
2026-01-22,ST015,SKU0047,Dairy,0,8,3,5.985455281138062
