date,store_id,sku_id,region,city_tier,store_size,category_x,price,cost,shelf_life_days,moq_units,on_hand_open,receipts_units,on_hand_close,stockout_flag,days_of_cover,region_repl,city_tier_repl,store_size_repl,category_repl,price_repl,cost_repl,shelf_life_days_repl,moq_units_repl,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,safety_stock,reorder_point,recommended_order_qty,on_hand_units,category_y,forecast_avg_daily_demand,forecast_28d_units,category,projected_days_to_zero,doh_threshold,risk_flag,recommended_action
2026-01-30,ST002,SKU0055,East,1,S,Grocery,249.91,142.93,18,12,0,0,0.0,1,0.0,East,1,S,Grocery,249.91,142.93,18,12,11.0714,7.5771,3.0,0.95,21.6546,54.8689,119.5714,0.0,Grocery,4.454637059355211,124.72983766194591,Grocery,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0054,East,1,S,Beverages,455.7,344.54,668,6,0,0,0.0,1,0.0,East,1,S,Beverages,455.7,344.54,668,6,6.3214,4.505,7.0,0.95,19.6664,63.9164,108.1664,0.0,Beverages,2.56260821357337,71.75302998005436,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0053,East,1,S,Dairy,509.51,383.78,18,12,0,0,0.0,1,0.0,East,1,S,Dairy,509.51,383.78,18,12,7.3393,4.6915,7.0,0.97,23.3355,74.7105,79.2643,0.0,Dairy,7.127085351449474,199.55838984058528,Dairy,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0052,East,1,S,Snacks,82.86,51.11,292,12,0,0,0.0,1,0.0,East,1,S,Snacks,82.86,51.11,292,12,6.625,4.543,7.0,0.94,18.6304,65.0054,111.3804,0.0,Snacks,10.086155086487178,282.412342421641,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0051,East,1,S,Grocery,461.75,300.95,11,12,0,0,0.0,1,0.0,East,1,S,Grocery,461.75,300.95,11,12,11.375,6.643,7.0,0.95,29.0,108.625,75.075,0.0,Grocery,8.30139452454574,232.43904668728075,Grocery,0.0,6.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0050,East,1,S,Snacks,368.25,240.38,635,24,0,0,0.0,1,0.0,East,1,S,Snacks,368.25,240.38,635,24,9.6607,5.7597,7.0,0.94,23.6199,91.2449,158.8699,0.0,Snacks,7.184051820967201,201.15345098708164,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0049,East,1,S,Beverages,232.94,144.01,656,24,0,0,0.0,1,0.0,East,1,S,Beverages,232.94,144.01,656,24,5.5893,3.7015,7.0,0.95,16.1588,55.2838,94.4088,0.0,Beverages,5.835997507755299,163.40793021714836,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0048,East,1,S,Grocery,294.97,179.33,9,48,0,0,0.0,1,0.0,East,1,S,Grocery,294.97,179.33,9,48,14.125,7.8371,7.0,0.95,34.2129,133.0879,76.275,0.0,Grocery,8.791206708312204,246.15378783274173,Grocery,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0059,East,1,S,Personalcare,301.35,195.91,571,12,0,0,0.0,1,0.0,East,1,S,Personalcare,301.35,195.91,571,12,2.9643,2.4118,7.0,0.95,10.5288,31.2788,52.0288,0.0,Personalcare,1.87014210831085,52.3639790327038,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0047,East,1,S,Dairy,150.26,118.87,9,6,0,0,0.0,1,0.0,East,1,S,Dairy,150.26,118.87,9,6,8.3393,5.0028,7.0,0.97,24.8841,83.2591,45.0321,0.0,Dairy,9.552324164186587,267.4650765972244,Dairy,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0045,East,1,S,Beverages,143.39,82.59,424,24,0,0,0.0,1,0.0,East,1,S,Beverages,143.39,82.59,424,24,6.3393,4.1616,7.0,0.95,18.1675,62.5425,106.9175,0.0,Beverages,6.770371923213078,189.5704138499662,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0044,East,1,S,Grocery,249.93,150.77,15,24,0,0,0.0,1,0.0,East,1,S,Grocery,249.93,150.77,15,24,13.625,9.4841,7.0,0.95,41.4026,136.7776,122.625,0.0,Grocery,6.984927355776328,195.5779659617372,Grocery,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0043,East,1,S,Personalcare,76.67,58.67,344,24,0,0,0.0,1,0.0,East,1,S,Personalcare,76.67,58.67,344,24,3.7679,3.4588,7.0,0.95,15.0994,41.4744,67.8494,0.0,Personalcare,1.5921920395919866,44.58137710857562,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0042,East,1,S,Snacks,140.01,100.69,248,12,0,0,0.0,1,0.0,East,1,S,Snacks,140.01,100.69,248,12,7.3393,4.4447,7.0,0.94,18.2274,69.6024,120.9774,0.0,Snacks,7.053859456201477,197.50806477364134,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0041,East,1,S,Personalcare,553.6,312.06,492,12,0,0,0.0,1,0.0,East,1,S,Personalcare,553.6,312.06,492,12,3.7679,2.5081,7.0,0.95,10.9491,37.3241,63.6991,0.0,Personalcare,1.751278614872512,49.035801216430336,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0040,East,1,S,Beverages,393.05,220.39,307,48,0,0,0.0,1,0.0,East,1,S,Beverages,393.05,220.39,307,48,5.5714,3.9994,7.0,0.95,17.4591,56.4591,95.4591,0.0,Beverages,4.885123897352229,136.7834691258624,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0039,East,1,S,Homecare,406.17,295.56,296,6,0,0,0.0,1,0.0,East,1,S,Homecare,406.17,295.56,296,6,3.3393,3.0107,7.0,0.95,13.1434,36.5184,59.8934,0.0,Homecare,2.919407250094996,81.74340300265989,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0038,East,1,S,Grocery,226.47,143.55,15,12,0,0,0.0,1,0.0,East,1,S,Grocery,226.47,143.55,15,12,11.5714,6.5778,7.0,0.95,28.7153,109.7153,104.1429,0.0,Grocery,8.40962379509729,235.4694662627241,Grocery,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0037,East,1,S,Dairy,179.47,127.32,8,24,0,0,0.0,1,0.0,East,1,S,Dairy,179.47,127.32,8,24,9.7143,6.6379,7.0,0.97,33.0172,101.0172,46.6286,0.0,Dairy,6.9459216320110455,194.48580569630928,Dairy,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0036,East,1,S,Grocery,247.7,152.86,21,12,0,0,0.0,1,0.0,East,1,S,Grocery,247.7,152.86,21,12,12.75,7.2595,7.0,0.95,31.6912,120.9412,160.65,0.0,Grocery,15.557423910156988,435.6078694843957,Grocery,0.0,12.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST002,SKU0046,East,1,S,Beverages,306.0,234.69,375,24,0,0,0.0,1,0.0,East,1,S,Beverages,306.0,234.69,375,24,6.8571,4.396,7.0,0.95,19.1906,67.1906,115.1906,0.0,Beverages,2.5709269037048825,71.98595330373671,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST005,SKU0042,West,2,S,Snacks,140.01,100.69,248,12,0,0,0.0,1,0.0,West,2,S,Snacks,140.01,100.69,248,12,5.8393,4.246,7.0,0.94,17.4124,58.2874,99.1624,0.0,Snacks,5.70938403636402,159.86275301819256,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST005,SKU0043,West,2,S,Personalcare,76.67,58.67,344,24,0,0,0.0,1,0.0,West,2,S,Personalcare,76.67,58.67,344,24,2.5357,2.1906,7.0,0.95,9.563,27.313,45.063,0.0,Personalcare,2.1276306334039794,59.57365773531142,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST005,SKU0044,West,2,S,Grocery,249.93,150.77,15,24,0,0,0.0,1,0.0,West,2,S,Grocery,249.93,150.77,15,24,12.5179,6.5449,7.0,0.95,28.5718,116.1968,112.6607,0.0,Grocery,6.80237557742376,190.46651616786528,Grocery,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0050,East,2,L,Snacks,368.25,240.38,635,24,0,0,0.0,1,0.0,East,2,L,Snacks,368.25,240.38,635,24,13.1964,8.7395,7.0,0.94,35.84,128.215,220.59,0.0,Snacks,7.9348879651803506,222.1768630250498,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0049,East,2,L,Beverages,232.94,144.01,656,24,0,0,0.0,1,0.0,East,2,L,Beverages,232.94,144.01,656,24,10.0357,6.7013,7.0,0.95,29.2546,99.5046,169.7546,0.0,Beverages,9.180951740206265,257.0666487257754,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0048,East,2,L,Grocery,294.97,179.33,9,48,0,0,0.0,1,0.0,East,2,L,Grocery,294.97,179.33,9,48,20.0893,11.6686,7.0,0.95,50.939,191.564,108.4821,0.0,Grocery,13.291419385680948,372.1597427990665,Grocery,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0047,East,2,L,Dairy,150.26,118.87,9,6,0,0,0.0,1,0.0,East,2,L,Dairy,150.26,118.87,9,6,13.8393,7.9264,7.0,0.97,39.4261,136.3011,74.7321,0.0,Dairy,7.419154451488519,207.73632464167855,Dairy,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0046,East,2,L,Beverages,306.0,234.69,375,24,0,0,0.0,1,0.0,East,2,L,Beverages,306.0,234.69,375,24,9.5536,5.3459,7.0,0.95,23.3376,90.2126,157.0876,0.0,Beverages,10.26139349800042,287.31901794401176,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0045,East,2,L,Beverages,143.39,82.59,424,24,0,0,0.0,1,0.0,East,2,L,Beverages,143.39,82.59,424,24,10.6071,7.6745,7.0,0.95,33.5028,107.7528,182.0028,0.0,Beverages,11.878354066186548,332.59391385322334,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0044,East,2,L,Grocery,249.93,150.77,15,24,0,0,0.0,1,0.0,East,2,L,Grocery,249.93,150.77,15,24,19.1786,11.1553,7.0,0.95,48.6983,182.9483,172.6071,0.0,Grocery,11.404237233221442,319.3186425302004,Grocery,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0043,East,2,L,Personalcare,76.67,58.67,344,24,0,0,0.0,1,0.0,East,2,L,Personalcare,76.67,58.67,344,24,6.0179,3.705,7.0,0.95,16.1741,58.2991,100.4241,0.0,Personalcare,4.182134078487969,117.09975419766313,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0042,East,2,L,Snacks,140.01,100.69,248,12,0,0,0.0,1,0.0,East,2,L,Snacks,140.01,100.69,248,12,10.9821,6.781,7.0,0.94,27.8082,104.6832,181.5582,0.0,Snacks,11.188312146801357,313.272740110438,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0041,East,2,L,Personalcare,553.6,312.06,492,12,0,0,0.0,1,0.0,East,2,L,Personalcare,553.6,312.06,492,12,4.25,3.4549,7.0,0.95,15.0823,44.8323,74.5823,0.0,Personalcare,6.5687163141918905,183.92405679737294,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0040,East,2,L,Beverages,393.05,220.39,307,48,106,0,84.0,0,7.7881,East,2,L,Beverages,393.05,220.39,307,48,10.3036,6.3272,5.0,0.95,23.3443,74.8621,62.9871,84.0,Beverages,6.267426717249217,175.48794808297808,Beverages,13.402629785652719,30.0,Healthy Zone,Maintain policy
2026-01-30,ST008,SKU0039,East,2,L,Homecare,406.17,295.56,296,6,0,0,0.0,1,0.0,East,2,L,Homecare,406.17,295.56,296,6,4.6786,3.9132,7.0,0.95,17.083,49.833,82.583,0.0,Homecare,5.3498684640651915,149.79631699382537,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0038,East,2,L,Grocery,226.47,143.55,15,12,0,0,0.0,1,0.0,East,2,L,Grocery,226.47,143.55,15,12,19.1607,10.5603,7.0,0.95,46.1007,180.2257,172.4464,0.0,Grocery,13.047685506636546,365.3351941858233,Grocery,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0037,East,2,L,Dairy,179.47,127.32,8,24,0,0,0.0,1,0.0,East,2,L,Dairy,179.47,127.32,8,24,15.4107,9.1707,7.0,0.97,45.615,153.49,73.9714,0.0,Dairy,18.007849751080368,504.21979303025034,Dairy,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0036,East,2,L,Grocery,247.7,152.86,21,12,0,0,0.0,1,0.0,East,2,L,Grocery,247.7,152.86,21,12,20.1429,11.9505,7.0,0.95,52.17,193.17,253.8,0.0,Grocery,18.99187023215392,531.7723665003098,Grocery,0.0,12.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0035,East,2,L,Homecare,185.05,104.11,271,6,0,0,0.0,1,0.0,East,2,L,Homecare,185.05,104.11,271,6,4.5714,3.5361,7.0,0.95,15.4367,47.4367,79.4367,0.0,Homecare,2.2754167532673404,63.711669091485525,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0034,East,2,L,Personalcare,185.14,141.92,580,12,0,0,0.0,1,0.0,East,2,L,Personalcare,185.14,141.92,580,12,4.5893,3.4943,7.0,0.95,15.2543,47.3793,79.5043,0.0,Personalcare,5.403995957747438,151.31188681692825,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0033,East,2,L,Grocery,226.2,174.2,20,6,0,0,0.0,1,0.0,East,2,L,Grocery,226.2,174.2,20,6,17.0714,8.3902,7.0,0.95,36.6272,156.1272,204.8571,0.0,Grocery,28.813863341484883,806.7881735615767,Grocery,0.0,12.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0032,East,2,L,Snacks,254.5,152.61,576,12,0,0,0.0,1,0.0,East,2,L,Snacks,254.5,152.61,576,12,12.1429,6.6235,7.0,0.94,27.1622,112.1622,197.1622,0.0,Snacks,8.495494361628966,237.87384212561102,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0031,East,2,L,Beverages,172.84,139.93,587,24,0,0,0.0,1,0.0,East,2,L,Beverages,172.84,139.93,587,24,10.375,5.9835,7.0,0.95,26.1209,98.7459,171.3709,0.0,Beverages,9.188540029106383,257.27912081497874,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0030,East,2,L,Homecare,294.57,200.13,273,24,0,0,0.0,1,0.0,East,2,L,Homecare,294.57,200.13,273,24,4.8929,2.9213,7.0,0.95,12.7527,47.0027,81.2527,0.0,Homecare,5.54123450258476,155.15456607237329,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0051,East,2,L,Grocery,461.75,300.95,11,12,0,0,0.0,1,0.0,East,2,L,Grocery,461.75,300.95,11,12,22.3929,11.5738,7.0,0.95,50.5251,207.2751,147.7929,0.0,Grocery,11.789082743592251,330.09431682058306,Grocery,0.0,6.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0029,East,2,L,Snacks,157.0,95.38,341,24,0,0,0.0,1,0.0,East,2,L,Snacks,157.0,95.38,341,24,12.0179,7.5402,7.0,0.94,30.9216,115.0466,199.1716,0.0,Snacks,7.829532984430015,219.22692356404042,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0052,East,2,L,Snacks,82.86,51.11,292,12,0,0,0.0,1,0.0,East,2,L,Snacks,82.86,51.11,292,12,12.75,8.365,7.0,0.94,34.304,123.554,212.804,0.0,Snacks,6.831644311129741,191.28604071163275,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0054,East,2,L,Beverages,455.7,344.54,668,6,0,0,0.0,1,0.0,East,2,L,Beverages,455.7,344.54,668,6,11.7143,6.1842,7.0,0.95,26.997,108.997,190.997,0.0,Beverages,7.851724750723605,219.84829302026094,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0075,East,2,L,Snacks,565.89,447.02,316,6,0,0,0.0,1,0.0,East,2,L,Snacks,565.89,447.02,316,6,13.3571,7.9325,7.0,0.94,32.5305,126.0305,219.5305,0.0,Snacks,10.043702154826734,281.22366033514857,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0074,East,2,L,Grocery,133.11,99.08,10,6,0,0,0.0,1,0.0,East,2,L,Grocery,133.11,99.08,10,6,20.3214,11.9257,7.0,0.95,52.0615,194.3115,121.9286,0.0,Grocery,24.866457923415844,696.2608218556436,Grocery,0.0,6.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0073,East,2,L,Dairy,218.86,148.35,9,12,0,0,0.0,1,0.0,East,2,L,Dairy,218.86,148.35,9,12,15.0357,9.8442,7.0,0.97,48.9651,154.2151,81.1929,0.0,Dairy,9.864712960650284,276.21196289820796,Dairy,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0072,East,2,L,Snacks,141.67,112.9,585,24,0,0,0.0,1,0.0,East,2,L,Snacks,141.67,112.9,585,24,11.8036,7.2273,7.0,0.94,29.6384,112.2634,194.8884,0.0,Snacks,12.269011336708285,343.53231742783197,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0071,East,2,L,Grocery,205.93,145.23,21,24,0,0,0.0,1,0.0,East,2,L,Grocery,205.93,145.23,21,24,19.1071,13.5011,7.0,0.95,58.9388,192.6888,240.75,0.0,Grocery,15.162601352518058,424.55283787050564,Grocery,0.0,12.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0070,East,2,L,Personalcare,160.16,93.42,414,48,0,0,0.0,1,0.0,East,2,L,Personalcare,160.16,93.42,414,48,5.5179,4.7939,7.0,0.95,20.9277,59.5527,98.1777,0.0,Personalcare,4.439247408743962,124.29892744483095,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0069,East,2,L,Grocery,101.88,60.1,12,24,0,0,0.0,1,0.0,East,2,L,Grocery,101.88,60.1,12,24,19.6071,15.0414,7.0,0.95,65.663,202.913,141.1714,0.0,Grocery,17.026527710157854,476.74277588441987,Grocery,0.0,7.199999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0068,East,2,L,Snacks,197.18,129.08,608,24,0,0,0.0,1,0.0,East,2,L,Snacks,197.18,129.08,608,24,11.6429,6.8581,7.0,0.94,28.1246,109.6246,191.1246,0.0,Snacks,7.670283986827386,214.76795163116682,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0067,East,2,L,Beverages,202.27,150.66,595,24,0,0,0.0,1,0.0,East,2,L,Beverages,202.27,150.66,595,24,11.6071,7.258,7.0,0.95,31.6849,112.9349,194.1849,0.0,Beverages,2.247734867422447,62.936576287828515,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0066,East,2,L,Snacks,172.56,134.25,413,12,0,0,0.0,1,0.0,East,2,L,Snacks,172.56,134.25,413,12,11.9643,8.3229,7.0,0.94,34.1317,117.8817,201.6317,0.0,Snacks,17.920339264393657,501.76949940302245,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0065,East,2,L,Personalcare,562.0,376.59,259,12,0,0,0.0,1,0.0,East,2,L,Personalcare,562.0,376.59,259,12,5.4643,4.6357,7.0,0.95,20.2371,58.4871,96.7371,0.0,Personalcare,7.258407340012971,203.23540552036317,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0064,East,2,L,Personalcare,275.48,165.23,651,24,0,0,0.0,1,0.0,East,2,L,Personalcare,275.48,165.23,651,24,5.4643,3.8611,7.0,0.95,16.8554,55.1054,93.3554,0.0,Personalcare,3.176190014598714,88.93332040876399,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0063,East,2,L,Personalcare,415.87,323.39,227,12,0,0,0.0,1,0.0,East,2,L,Personalcare,415.87,323.39,227,12,5.5,3.7368,7.0,0.95,16.3129,54.8129,93.3129,0.0,Personalcare,4.829892553540769,135.23699149914154,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0062,East,2,L,Grocery,180.3,130.54,8,48,0,0,0.0,1,0.0,East,2,L,Grocery,180.3,130.54,8,48,19.7679,11.9316,7.0,0.95,52.0873,190.4623,94.8857,0.0,Grocery,8.174943162892585,228.89840856099238,Grocery,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0061,East,2,L,Dairy,470.34,372.55,15,6,0,0,0.0,1,0.0,East,2,L,Dairy,470.34,372.55,15,6,13.1607,9.2732,7.0,0.97,46.1249,138.2499,118.4464,0.0,Dairy,10.14270686915135,283.9957923362378,Dairy,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0060,East,2,L,Grocery,256.15,154.08,11,12,0,0,0.0,1,0.0,East,2,L,Grocery,256.15,154.08,11,12,19.4286,10.8943,7.0,0.95,47.5589,183.5589,128.2286,0.0,Grocery,7.907106997586352,221.39899593241785,Grocery,0.0,6.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0059,East,2,L,Personalcare,301.35,195.91,571,12,0,0,0.0,1,0.0,East,2,L,Personalcare,301.35,195.91,571,12,5.1786,3.9178,7.0,0.95,17.1032,53.3532,89.6032,0.0,Personalcare,4.570398769898708,127.97116555716384,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0058,East,2,L,Snacks,630.86,470.86,217,24,0,0,0.0,1,0.0,East,2,L,Snacks,630.86,470.86,217,24,11.6786,7.7321,7.0,0.94,31.7088,113.4588,195.2088,0.0,Snacks,15.287321462668276,428.0450009547117,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0057,East,2,L,Beverages,121.62,95.92,648,24,0,0,0.0,1,0.0,East,2,L,Beverages,121.62,95.92,648,24,10.6964,6.4383,7.0,0.95,28.1063,102.9813,177.8563,0.0,Beverages,6.818919652381679,190.929750266687,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0056,East,2,L,Homecare,137.89,106.84,442,6,0,0,0.0,1,0.0,East,2,L,Homecare,137.89,106.84,442,6,5.3393,3.9232,7.0,0.95,17.1269,54.5019,91.8769,0.0,Homecare,0.4375162091337983,12.250453855746352,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0055,East,2,L,Grocery,249.91,142.93,18,12,0,0,0.0,1,0.0,East,2,L,Grocery,249.91,142.93,18,12,19.8214,13.2872,7.0,0.95,58.0051,196.7551,214.0714,0.0,Grocery,19.735124711557454,552.5834919236087,Grocery,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0053,East,2,L,Dairy,509.51,383.78,18,12,0,0,0.0,1,0.0,East,2,L,Dairy,509.51,383.78,18,12,14.5179,9.003,7.0,0.97,44.7811,146.4061,156.7929,0.0,Dairy,8.043715906962687,225.22404539495525,Dairy,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0028,East,2,L,Personalcare,545.36,348.93,514,6,0,0,0.0,1,0.0,East,2,L,Personalcare,545.36,348.93,514,6,4.4643,3.0389,7.0,0.95,13.2664,44.5164,75.7664,0.0,Personalcare,5.248360298331726,146.95408835328834,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0027,East,2,L,Homecare,167.01,122.36,347,24,0,0,0.0,1,0.0,East,2,L,Homecare,167.01,122.36,347,24,4.9464,4.1797,7.0,0.95,18.2464,52.8714,87.4964,0.0,Homecare,3.2808606162999854,91.86409725639959,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST008,SKU0026,East,2,L,Homecare,488.52,337.21,472,12,0,0,0.0,1,0.0,East,2,L,Homecare,488.52,337.21,472,12,4.6071,3.5197,7.0,0.95,15.3652,47.6152,79.8652,0.0,Homecare,4.371439040368122,122.40029313030742,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST007,SKU0089,East,3,M,Beverages,378.75,224.18,338,6,0,0,0.0,1,0.0,East,3,M,Beverages,378.75,224.18,338,6,7.125,4.1123,7.0,0.95,17.9524,67.8274,117.7024,0.0,Beverages,2.2286546271106564,62.40232955909838,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST007,SKU0088,East,3,M,Dairy,197.58,157.72,19,12,0,0,0.0,1,0.0,East,3,M,Dairy,197.58,157.72,19,12,8.9286,4.6038,7.0,0.97,22.8993,85.3993,101.7857,0.0,Dairy,10.724847729311833,300.2957364207313,Dairy,0.0,11.4,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST007,SKU0087,East,3,M,Homecare,444.35,280.58,357,24,0,0,0.0,1,0.0,East,3,M,Homecare,444.35,280.58,357,24,3.625,2.6938,7.0,0.95,11.76,37.135,62.51,0.0,Homecare,2.1327586080886327,59.717241026481716,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST007,SKU0086,East,3,M,Personalcare,260.86,193.32,339,24,0,0,0.0,1,0.0,East,3,M,Personalcare,260.86,193.32,339,24,4.0893,2.6716,7.0,0.95,11.6628,40.2878,68.9128,0.0,Personalcare,3.937233140351706,110.24252792984777,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST007,SKU0085,East,3,M,Grocery,128.53,101.26,8,24,0,0,0.0,1,0.0,East,3,M,Grocery,128.53,101.26,8,24,12.6786,8.4382,7.0,0.95,36.837,125.587,60.8571,0.0,Grocery,14.20991129606235,397.8775162897458,Grocery,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST007,SKU0084,East,3,M,Homecare,347.33,247.3,711,6,0,0,0.0,1,0.0,East,3,M,Homecare,347.33,247.3,711,6,3.2679,2.4531,7.0,0.95,10.7091,33.5841,56.4591,0.0,Homecare,2.3497474084723904,65.79292743722694,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
