store_id,sku_id,inventory_date,region,city_tier,store_size,category,price,cost,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,z_value,safety_stock_calc,reorder_point_calc,target_days_of_cover,order_up_to_level,current_on_hand,days_of_cover_current,moq_units,shelf_life_days,max_storage_units,remaining_storage_capacity,should_reorder,recommended_order_qty_raw,recommended_order_qty,recommended_action,constraint_notes,recommended_order_cost_value,recommended_order_sales_value
ST015,SKU0062,2026-01-30,West,2,S,Grocery,180.3,130.54,11.5714,8.0178,7.0,0.95,1.65,35.00162302205856,116.00142302205856,14,197.00122302205858,0.0,0.0,48,8,1000,1000.0,True,197.00122302205858,56.0,Raise PO,Shelf-life cap applied,7310.24,10096.800000000001
ST015,SKU0063,2026-01-30,West,2,S,Personalcare,415.87,323.39,3.3571,2.6453,6.0,0.95,1.65,10.691398107364162,30.833998107364163,14,57.69079810736416,0.0,0.0,12,227,1000,1000.0,True,57.69079810736416,58.0,Raise PO,No constraint triggered,18756.62,24120.46
ST015,SKU0064,2026-01-30,West,2,S,Personalcare,275.48,165.23,2.875,2.2406,7.0,0.95,1.65,9.78131613949268,29.90631613949268,14,50.03131613949268,0.0,0.0,24,651,1000,1000.0,True,50.03131613949268,51.0,Raise PO,No constraint triggered,8426.73,14049.480000000001
ST015,SKU0065,2026-01-30,West,2,S,Personalcare,562.0,376.59,3.4107,2.8076,7.0,0.95,1.65,12.256548778559159,36.13144877855916,14,60.00634877855916,0.0,0.0,12,259,1000,1000.0,True,60.00634877855916,61.0,Raise PO,No constraint triggered,22971.989999999998,34282.0
ST015,SKU0066,2026-01-30,West,2,S,Snacks,172.56,134.25,6.8036,4.0381,7.0,0.94,1.55,16.55990297227538,64.18510297227539,21,159.4355029722754,0.0,0.0,12,413,1000,1000.0,True,159.4355029722754,160.0,Raise PO,No constraint triggered,21480.0,27609.6
ST015,SKU0067,2026-01-30,West,2,S,Beverages,202.27,150.66,6.3393,4.1485,7.0,0.95,1.65,18.1102338680199,62.48533386801989,18,132.2176338680199,0.0,0.0,24,595,1000,1000.0,True,132.2176338680199,133.0,Raise PO,No constraint triggered,20037.78,26901.91
ST015,SKU0068,2026-01-30,West,2,S,Snacks,197.18,129.08,6.9107,4.2865,7.0,0.94,1.55,17.578570142061473,65.95347014206148,21,162.70327014206148,0.0,0.0,24,608,1000,1000.0,True,162.70327014206148,163.0,Raise PO,No constraint triggered,21040.04,32140.34
ST015,SKU0069,2026-01-30,West,2,S,Grocery,101.88,60.1,11.5,7.6918,7.0,0.95,1.65,33.578473391836916,114.07847339183692,14,194.57847339183692,0.0,0.0,24,12,1000,1000.0,True,194.57847339183692,83.0,Raise PO,Shelf-life cap applied,4988.3,8456.039999999999
ST015,SKU0070,2026-01-30,West,2,S,Personalcare,160.16,93.42,2.8036,2.2273,7.0,0.95,1.65,9.723255126971369,29.348455126971366,14,48.973655126971366,0.0,0.0,48,414,1000,1000.0,True,48.973655126971366,49.0,Raise PO,No constraint triggered,4577.58,7847.84
ST015,SKU0071,2026-01-30,West,2,S,Grocery,205.93,145.23,11.7321,8.1698,7.0,0.95,1.65,35.665177450873564,117.78987745087358,14,199.91457745087357,0.0,0.0,24,21,1000,1000.0,True,199.91457745087357,148.0,Raise PO,Shelf-life cap applied,21494.039999999997,30477.64
ST015,SKU0072,2026-01-30,West,2,S,Snacks,141.67,112.9,7.125,4.0589,7.0,0.94,1.55,16.645201994544106,66.52020199454411,21,166.2702019945441,0.0,0.0,24,585,1000,1000.0,True,166.2702019945441,167.0,Raise PO,No constraint triggered,18854.3,23658.89
ST015,SKU0073,2026-01-30,West,2,S,Dairy,218.86,148.35,7.5,4.1076,7.0,0.97,1.88,20.431253600418355,72.93125360041836,5,57.93125360041836,0.0,0.0,12,9,1000,1000.0,True,57.93125360041836,41.0,Raise PO,Shelf-life cap applied,6082.349999999999,8973.26
ST015,SKU0074,2026-01-30,West,2,S,Grocery,133.11,99.08,10.0357,6.2667,7.0,0.95,1.65,27.357214072729974,97.60711407272997,14,167.85701407272995,0.0,0.0,6,10,1000,1000.0,True,167.85701407272995,61.0,Raise PO,Shelf-life cap applied,6043.88,8119.710000000001
ST015,SKU0075,2026-01-30,West,2,S,Snacks,565.89,447.02,6.5179,3.7172,7.0,0.94,1.55,15.24391949890841,60.869219498908414,21,152.1198194989084,0.0,0.0,6,316,1000,1000.0,True,152.1198194989084,153.0,Raise PO,No constraint triggered,68394.06,86581.17
ST015,SKU0076,2026-01-30,West,2,S,Homecare,219.6,134.25,2.2679,1.7002,7.0,0.95,1.65,7.4222055254688275,23.29750552546883,14,39.172805525468824,0.0,0.0,6,457,1000,1000.0,True,39.172805525468824,40.0,Raise PO,No constraint triggered,5370.0,8784.0
ST015,SKU0077,2026-01-30,West,2,S,Grocery,250.37,146.03,10.5536,5.9235,7.0,0.95,1.65,25.858978020300317,99.7341780203003,14,173.6093780203003,0.0,0.0,48,9,1000,1000.0,True,173.6093780203003,57.0,Raise PO,Shelf-life cap applied,8323.710000000001,14271.09
ST015,SKU0078,2026-01-30,West,2,S,Dairy,152.86,91.65,8.0179,5.1186,7.0,0.97,1.88,25.4599802023326,81.5852802023326,5,65.54948020233259,0.0,0.0,12,9,1000,1000.0,True,65.54948020233259,44.0,Raise PO,Shelf-life cap applied,4032.6000000000004,6725.84
ST015,SKU0079,2026-01-30,West,2,S,Personalcare,275.32,172.46,2.8929,2.3716,7.0,0.95,1.65,10.353195285379291,30.60349528537929,14,50.85379528537929,0.0,0.0,24,624,1000,1000.0,True,50.85379528537929,51.0,Raise PO,No constraint triggered,8795.460000000001,14041.32
ST015,SKU0080,2026-01-30,West,2,S,Beverages,274.14,180.06,5.9643,3.4744,7.0,0.95,1.65,15.167457286018642,56.917557286018635,18,122.52485728601864,0.0,0.0,48,690,1000,1000.0,True,122.52485728601864,123.0,Raise PO,No constraint triggered,22147.38,33719.22
ST015,SKU0081,2026-01-30,West,2,S,Personalcare,338.86,198.84,3.4821,2.9356,7.0,0.95,1.65,12.815331455455999,37.190031455456,14,61.564731455456,0.0,0.0,48,363,1000,1000.0,True,61.564731455456,62.0,Raise PO,No constraint triggered,12328.08,21009.32
ST015,SKU0082,2026-01-30,West,2,S,Grocery,83.87,51.35,9.9464,5.5805,7.0,0.95,1.65,24.361615065803313,93.98641506580333,14,163.61121506580332,0.0,0.0,6,17,1000,1000.0,True,163.61121506580332,102.0,Raise PO,Shelf-life cap applied,5237.7,8554.74
ST015,SKU0083,2026-01-30,West,2,S,Homecare,225.32,154.19,2.3571,1.7932,7.0,0.95,1.65,7.828196064151689,24.327896064151687,14,40.82759606415169,0.0,0.0,6,474,1000,1000.0,True,40.82759606415169,41.0,Raise PO,No constraint triggered,6321.79,9238.119999999999
ST015,SKU0084,2026-01-30,West,2,S,Homecare,347.33,247.3,2.7857,1.9699,7.0,0.95,1.65,8.599578087649126,28.099478087649125,14,47.59937808764913,0.0,0.0,6,711,1000,1000.0,True,47.59937808764913,48.0,Raise PO,No constraint triggered,11870.400000000001,16671.84
ST015,SKU0085,2026-01-30,West,2,S,Grocery,128.53,101.26,9.2321,6.4215,7.0,0.95,1.65,28.03299187260209,92.6576918726021,14,157.2823918726021,0.0,0.0,24,8,1000,1000.0,True,157.2823918726021,45.0,Raise PO,Shelf-life cap applied,4556.7,5783.85
ST015,SKU0086,2026-01-30,West,2,S,Personalcare,260.86,193.32,2.7857,2.6403,7.0,0.95,1.65,11.526202357896334,31.026102357896335,14,50.52600235789633,0.0,0.0,24,339,1000,1000.0,True,50.52600235789633,51.0,Raise PO,No constraint triggered,9859.32,13303.86
ST015,SKU0087,2026-01-30,West,2,S,Homecare,444.35,280.58,2.9464,1.9579,7.0,0.95,1.65,8.547192211690048,29.171992211690046,14,49.79679221169005,0.0,0.0,24,357,1000,1000.0,True,49.79679221169005,50.0,Raise PO,No constraint triggered,14029.0,22217.5
ST015,SKU0088,2026-01-30,West,2,S,Dairy,197.58,157.72,8.7679,6.4045,7.0,0.97,1.88,31.85606283082076,93.23136283082076,5,75.69556283082076,0.0,0.0,12,19,1000,1000.0,True,75.69556283082076,76.0,Raise PO,No constraint triggered,11986.72,15016.080000000002
ST015,SKU0089,2026-01-30,West,2,S,Beverages,378.75,224.18,5.9464,3.882,7.0,0.95,1.65,16.94683087276202,58.57163087276202,18,123.98203087276201,0.0,0.0,6,338,1000,1000.0,True,123.98203087276201,124.0,Raise PO,No constraint triggered,27798.32,46965.0
ST015,SKU0090,2026-01-30,West,2,S,Beverages,94.33,66.54,6.4643,4.2639,3.0,0.95,1.65,12.18573087334834,31.578630873348338,18,128.54313087334833,0.0,0.0,12,416,1000,1000.0,True,128.54313087334833,129.0,Raise PO,No constraint triggered,8583.660000000002,12168.57
ST016,SKU0001,2026-01-30,North,3,S,Personalcare,392.55,269.72,2.5179,1.6292,7.0,0.95,1.65,7.112255759377612,24.73755575937761,14,42.36285575937761,0.0,0.0,12,510,1000,1000.0,True,42.36285575937761,43.0,Raise PO,No constraint triggered,11597.960000000001,16879.65
ST016,SKU0002,2026-01-30,North,3,S,Homecare,372.13,210.62,2.625,1.8641,7.0,0.95,1.65,8.137709281276582,26.51270928127658,14,44.887709281276585,0.0,0.0,12,536,1000,1000.0,True,44.887709281276585,45.0,Raise PO,No constraint triggered,9477.9,16745.85
ST016,SKU0003,2026-01-30,North,3,S,Snacks,220.56,169.92,6.1429,4.3293,7.0,0.94,1.55,17.754089284037494,60.7543892840375,21,146.7549892840375,0.0,0.0,48,396,1000,1000.0,True,146.7549892840375,147.0,Raise PO,No constraint triggered,24978.239999999998,32422.32
ST016,SKU0004,2026-01-30,North,3,S,Snacks,539.79,385.07,5.4286,3.8887,7.0,0.94,1.55,15.947226341172156,53.947426341172154,21,129.94782634117217,0.0,0.0,24,420,1000,1000.0,True,129.94782634117217,130.0,Raise PO,No constraint triggered,50059.1,70172.7
ST016,SKU0005,2026-01-30,North,3,S,Beverages,262.43,175.54,5.1429,3.9563,7.0,0.95,1.65,17.271186754741986,53.271486754741986,18,109.84338675474199,0.0,0.0,12,373,1000,1000.0,True,109.84338675474199,110.0,Raise PO,No constraint triggered,19309.399999999998,28867.3
ST016,SKU0006,2026-01-30,North,3,S,Dairy,401.14,325.45,7.5179,5.2674,7.0,0.97,1.88,26.200113257095055,78.82541325709505,5,63.789613257095056,0.0,0.0,24,21,1000,1000.0,True,63.789613257095056,64.0,Raise PO,No constraint triggered,20828.8,25672.96
ST016,SKU0007,2026-01-30,North,3,S,Dairy,349.25,274.51,7.6071,5.529,7.0,0.97,1.88,27.50131491788711,80.7510149178871,5,65.53681491788711,0.0,0.0,6,8,1000,1000.0,True,65.53681491788711,37.0,Raise PO,Shelf-life cap applied,10156.869999999999,12922.25
ST016,SKU0008,2026-01-30,North,3,S,Beverages,488.51,393.32,4.8929,3.3066,7.0,0.95,1.65,14.434928120524187,48.68522812052419,18,102.50712812052419,0.0,0.0,12,507,1000,1000.0,True,102.50712812052419,103.0,Raise PO,No constraint triggered,40511.96,50316.53
ST016,SKU0009,2026-01-30,North,3,S,Homecare,213.23,128.36,3.0179,2.3779,7.0,0.95,1.65,10.380697870257809,31.505997870257808,14,52.63129787025781,0.0,0.0,12,585,1000,1000.0,True,52.63129787025781,53.0,Raise PO,No constraint triggered,6803.080000000001,11301.189999999999
ST016,SKU0010,2026-01-30,North,3,S,Homecare,297.06,234.29,2.5179,2.2319,7.0,0.95,1.65,9.743336379422349,27.368636379422348,14,44.99393637942235,0.0,0.0,12,703,1000,1000.0,True,44.99393637942235,45.0,Raise PO,No constraint triggered,10543.05,13367.7
ST016,SKU0011,2026-01-30,North,3,S,Beverages,243.15,160.71,4.9643,4.0135,7.0,0.95,1.65,17.520892763480262,52.27099276348026,18,106.87829276348026,0.0,0.0,6,295,1000,1000.0,True,106.87829276348026,107.0,Raise PO,No constraint triggered,17195.97,26017.05
ST016,SKU0012,2026-01-30,North,3,S,Dairy,241.46,163.3,7.5179,4.1995,7.0,0.97,1.88,20.888365345933604,73.5136653459336,5,58.47786534593361,0.0,0.0,12,18,1000,1000.0,True,58.47786534593361,59.0,Raise PO,No constraint triggered,9634.7,14246.140000000001
ST016,SKU0013,2026-01-30,North,3,S,Beverages,243.97,135.84,6.125,4.9472,3.0,0.95,1.65,14.138522896087835,32.513522896087835,18,124.38852289608784,0.0,0.0,6,569,1000,1000.0,True,124.38852289608784,125.0,Raise PO,No constraint triggered,16980.0,30496.25
ST016,SKU0014,2026-01-30,North,3,S,Snacks,96.69,78.43,5.2679,3.7294,7.0,0.94,1.55,15.293950656200641,52.169250656200646,21,125.91985065620064,0.0,0.0,12,238,1000,1000.0,True,125.91985065620064,126.0,Raise PO,No constraint triggered,9882.18,12182.94
ST016,SKU0015,2026-01-30,North,3,S,Beverages,267.8,210.4,6.0893,4.1616,7.0,0.95,1.65,18.16742178260856,60.79252178260856,18,127.77482178260856,0.0,0.0,12,548,1000,1000.0,True,127.77482178260856,128.0,Raise PO,No constraint triggered,26931.2,34278.4
ST016,SKU0016,2026-01-30,North,3,S,Snacks,273.96,176.97,6.6964,4.0132,7.0,0.94,1.55,16.457790200424846,63.332590200424846,21,157.08219020042483,0.0,0.0,24,667,1000,1000.0,True,157.08219020042483,158.0,Raise PO,No constraint triggered,27961.26,43285.68
ST016,SKU0017,2026-01-30,North,3,S,Beverages,360.09,212.74,4.1964,3.3271,7.0,0.95,1.65,14.52442065862095,43.89922065862095,18,90.05962065862094,0.0,0.0,6,402,1000,1000.0,True,90.05962065862094,91.0,Raise PO,No constraint triggered,19359.34,32768.189999999995
ST016,SKU0018,2026-01-30,North,3,S,Homecare,249.49,191.82,2.6964,2.2797,7.0,0.95,1.65,9.952006785326013,28.826806785326013,14,47.701606785326014,0.0,0.0,12,527,1000,1000.0,True,47.701606785326014,48.0,Raise PO,No constraint triggered,9207.36,11975.52
ST016,SKU0019,2026-01-30,North,3,S,Grocery,417.65,231.32,9.9643,6.2638,7.0,0.95,1.65,27.344554152706532,97.09465415270654,14,166.84475415270654,0.0,0.0,24,19,1000,1000.0,True,166.84475415270654,114.0,Raise PO,Shelf-life cap applied,26370.48,47612.1
ST016,SKU0020,2026-01-30,North,3,S,Beverages,229.24,171.01,4.8393,3.3127,7.0,0.95,1.65,14.461557607470052,48.336657607470045,18,101.56895760747005,0.0,0.0,6,304,1000,1000.0,True,101.56895760747005,102.0,Raise PO,No constraint triggered,17443.02,23382.48
ST016,SKU0021,2026-01-30,North,3,S,Dairy,75.89,45.42,7.2321,5.3052,7.0,0.97,1.88,26.388130928264548,77.01283092826455,5,62.548630928264544,0.0,0.0,48,12,1000,1000.0,True,62.548630928264544,53.0,Raise PO,Shelf-life cap applied,2407.26,4022.17
ST016,SKU0022,2026-01-30,North,3,S,Snacks,153.7,98.65,6.0179,3.6902,7.0,0.94,1.55,15.133194806540356,57.258494806540355,21,141.50909480654036,0.0,0.0,48,254,1000,1000.0,True,141.50909480654036,142.0,Raise PO,No constraint triggered,14008.300000000001,21825.399999999998
ST016,SKU0023,2026-01-30,North,3,S,Dairy,486.4,396.27,8.3929,6.1988,7.0,0.97,1.88,30.832908466811105,89.5832084668111,5,72.7974084668111,0.0,0.0,12,9,1000,1000.0,True,72.7974084668111,46.0,Raise PO,Shelf-life cap applied,18228.42,22374.399999999998
ST016,SKU0024,2026-01-30,North,3,S,Beverages,224.1,168.2,5.5,4.1648,7.0,0.95,1.65,18.18139134953098,56.68139134953098,18,117.18139134953098,0.0,0.0,12,491,1000,1000.0,True,117.18139134953098,118.0,Raise PO,No constraint triggered,19847.6,26443.8
ST016,SKU0025,2026-01-30,North,3,S,Beverages,237.9,157.29,5.625,3.636,7.0,0.95,1.65,15.872920415600905,55.2479204156009,18,117.1229204156009,0.0,0.0,6,565,1000,1000.0,True,117.1229204156009,118.0,Raise PO,No constraint triggered,18560.219999999998,28072.2
ST016,SKU0026,2026-01-30,North,3,S,Homecare,488.52,337.21,2.25,1.9932,10.0,0.95,1.65,10.400035523208564,32.900035523208565,14,41.900035523208565,0.0,0.0,12,472,1000,1000.0,True,41.900035523208565,42.0,Raise PO,No constraint triggered,14162.82,20517.84
ST016,SKU0027,2026-01-30,North,3,S,Homecare,167.01,122.36,2.6071,1.9696,7.0,0.95,1.65,8.598268440750148,26.84796844075015,14,45.09766844075015,0.0,0.0,24,347,1000,1000.0,True,45.09766844075015,46.0,Raise PO,No constraint triggered,5628.56,7682.459999999999
ST016,SKU0028,2026-01-30,North,3,S,Personalcare,545.36,348.93,2.8214,2.3441,7.0,0.95,1.65,10.233144319639736,29.982944319639735,14,49.732744319639735,0.0,0.0,6,514,1000,1000.0,True,49.732744319639735,50.0,Raise PO,No constraint triggered,17446.5,27268.0
ST016,SKU0029,2026-01-30,North,3,S,Snacks,157.0,95.38,5.7857,3.8077,7.0,0.94,1.55,15.615052264067995,56.114952264067995,21,137.114752264068,0.0,0.0,24,341,1000,1000.0,True,137.114752264068,138.0,Raise PO,No constraint triggered,13162.439999999999,21666.0
ST016,SKU0030,2026-01-30,North,3,S,Homecare,294.57,200.13,2.5893,2.3181,7.0,0.95,1.65,10.119641588395064,28.244741588395065,14,46.36984158839506,0.0,0.0,24,273,1000,1000.0,True,46.36984158839506,47.0,Raise PO,No constraint triggered,9406.11,13844.789999999999
ST016,SKU0031,2026-01-30,North,3,S,Beverages,172.84,139.93,5.8929,4.3638,7.0,0.95,1.65,19.05012379251904,60.30042379251904,18,125.12232379251904,0.0,0.0,24,587,1000,1000.0,True,125.12232379251904,126.0,Raise PO,No constraint triggered,17631.18,21777.84
ST016,SKU0032,2026-01-30,North,3,S,Snacks,254.5,152.61,5.375,3.2281,7.0,0.94,1.55,13.23816220123379,50.86316220123379,21,126.11316220123379,0.0,0.0,12,576,1000,1000.0,True,126.11316220123379,127.0,Raise PO,No constraint triggered,19381.47,32321.5
ST016,SKU0033,2026-01-30,North,3,S,Grocery,226.2,174.2,8.8214,5.5074,7.0,0.95,1.65,24.042497771419256,85.79229777141927,14,147.54209777141926,0.0,0.0,6,20,1000,1000.0,True,147.54209777141926,106.0,Raise PO,Shelf-life cap applied,18465.199999999997,23977.199999999997
ST016,SKU0034,2026-01-30,North,3,S,Personalcare,185.14,141.92,3.0536,2.7331,7.0,0.95,1.65,11.931319798646543,33.30651979864654,14,54.68171979864654,0.0,0.0,12,580,1000,1000.0,True,54.68171979864654,55.0,Raise PO,No constraint triggered,7805.599999999999,10182.699999999999
ST016,SKU0035,2026-01-30,North,3,S,Homecare,185.05,104.11,2.4286,1.9434,7.0,0.95,1.65,8.483892611572827,25.484092611572827,14,42.484292611572826,0.0,0.0,6,271,1000,1000.0,True,42.484292611572826,43.0,Raise PO,No constraint triggered,4476.73,7957.150000000001
ST016,SKU0036,2026-01-30,North,3,S,Grocery,247.7,152.86,9.9643,6.9543,7.0,0.95,1.65,30.358924765185193,100.1090247651852,14,169.8591247651852,0.0,0.0,12,21,1000,1000.0,True,169.8591247651852,126.0,Raise PO,Shelf-life cap applied,19260.36,31210.199999999997
ST016,SKU0037,2026-01-30,North,3,S,Dairy,179.47,127.32,7.2321,4.6436,7.0,0.97,1.88,23.09732428155192,73.72202428155191,5,59.25782428155192,0.0,0.0,24,8,1000,1000.0,True,59.25782428155192,35.0,Raise PO,Shelf-life cap applied,4456.2,6281.45
ST016,SKU0038,2026-01-30,North,3,S,Grocery,226.47,143.55,9.5179,6.5171,7.0,0.95,1.65,28.45033268440942,95.07563268440941,14,161.70093268440942,0.0,0.0,12,15,1000,1000.0,True,161.70093268440942,86.0,Raise PO,Shelf-life cap applied,12345.300000000001,19476.42
ST016,SKU0039,2026-01-30,North,3,S,Homecare,406.17,295.56,2.5357,2.0535,7.0,0.95,1.65,8.964533023497376,26.714433023497378,14,44.464333023497375,0.0,0.0,6,296,1000,1000.0,True,44.464333023497375,45.0,Raise PO,No constraint triggered,13300.2,18277.65
ST016,SKU0040,2026-01-30,North,3,S,Beverages,393.05,220.39,5.3036,3.4846,7.0,0.95,1.65,15.211985280583859,52.33718528058386,18,110.67678528058387,0.0,0.0,48,307,1000,1000.0,True,110.67678528058387,111.0,Raise PO,No constraint triggered,24463.289999999997,43628.55
ST016,SKU0041,2026-01-30,North,3,S,Personalcare,553.6,312.06,2.6786,2.0281,7.0,0.95,1.65,8.853649586050658,27.603849586050657,14,46.35404958605066,0.0,0.0,12,492,1000,1000.0,True,46.35404958605066,47.0,Raise PO,No constraint triggered,14666.82,26019.2
ST016,SKU0042,2026-01-30,North,3,S,Snacks,140.01,100.69,6.125,4.1651,7.0,0.94,1.55,17.080719117858447,59.95571911785845,21,145.70571911785845,0.0,0.0,12,248,1000,1000.0,True,145.70571911785845,146.0,Raise PO,No constraint triggered,14700.74,20441.46
ST016,SKU0043,2026-01-30,North,3,S,Personalcare,76.67,58.67,2.5179,2.018,7.0,0.95,1.65,8.809558140451767,26.434858140451766,14,44.06015814045176,0.0,0.0,24,344,1000,1000.0,True,44.06015814045176,45.0,Raise PO,No constraint triggered,2640.15,3450.15
ST016,SKU0044,2026-01-30,North,3,S,Grocery,249.93,150.77,10.4643,6.8036,7.0,0.95,1.65,29.70104547293243,102.95114547293244,14,176.20124547293244,0.0,0.0,24,15,1000,1000.0,True,176.20124547293244,95.0,Raise PO,Shelf-life cap applied,14323.150000000001,23743.350000000002
ST016,SKU0045,2026-01-30,North,3,S,Beverages,143.39,82.59,5.8036,4.2658,7.0,0.95,1.65,18.622305805519893,59.24750580551989,18,123.08710580551991,0.0,0.0,24,424,1000,1000.0,True,123.08710580551991,124.0,Raise PO,No constraint triggered,10241.16,17780.359999999997
ST016,SKU0046,2026-01-30,North,3,S,Beverages,306.0,234.69,6.7679,4.9909,7.0,0.95,1.65,21.78772236034724,69.16302236034724,18,143.60992236034724,0.0,0.0,24,375,1000,1000.0,True,143.60992236034724,144.0,Raise PO,No constraint triggered,33795.36,44064.0
ST016,SKU0047,2026-01-30,North,3,S,Dairy,150.26,118.87,6.6429,4.696,7.0,0.97,1.88,23.357962534707514,69.85826253470752,5,56.57246253470751,0.0,0.0,6,9,1000,1000.0,True,56.57246253470751,36.0,Raise PO,Shelf-life cap applied,4279.32,5409.36
ST016,SKU0048,2026-01-30,North,3,S,Grocery,294.97,179.33,10.2321,5.4238,7.0,0.95,1.65,23.67754283557101,95.30224283557101,14,166.92694283557103,0.0,0.0,48,9,1000,1000.0,True,166.92694283557103,56.0,Raise PO,Shelf-life cap applied,10042.480000000001,16518.32
ST016,SKU0049,2026-01-30,North,3,S,Beverages,232.94,144.01,4.6607,2.6579,7.0,0.95,1.65,11.60303497596965,44.22793497596965,18,95.49563497596965,0.0,0.0,24,656,1000,1000.0,True,95.49563497596965,96.0,Raise PO,No constraint triggered,13824.96,22362.239999999998
ST016,SKU0050,2026-01-30,North,3,S,Snacks,368.25,240.38,6.3214,4.2645,7.0,0.94,1.55,17.48835002235417,61.73815002235417,21,150.23775002235413,0.0,0.0,24,635,1000,1000.0,True,150.23775002235413,151.0,Raise PO,No constraint triggered,36297.38,55605.75
ST016,SKU0051,2026-01-30,North,3,S,Grocery,461.75,300.95,9.3929,7.4558,7.0,0.95,1.65,32.548217831308364,98.29851783130836,14,164.04881783130836,0.0,0.0,12,11,1000,1000.0,True,164.04881783130836,62.0,Raise PO,Shelf-life cap applied,18658.899999999998,28628.5
ST016,SKU0052,2026-01-30,North,3,S,Snacks,82.86,51.11,5.0536,3.4453,7.0,0.94,1.55,14.128880837616794,49.5040808376168,21,120.2544808376168,0.0,0.0,12,292,1000,1000.0,True,120.2544808376168,121.0,Raise PO,No constraint triggered,6184.3099999999995,10026.06
ST016,SKU0053,2026-01-30,North,3,S,Dairy,509.51,383.78,8.0893,4.5016,7.0,0.97,1.88,22.391014511550114,79.01611451155011,5,62.83751451155011,0.0,0.0,12,18,1000,1000.0,True,62.83751451155011,63.0,Raise PO,No constraint triggered,24178.14,32099.13
ST016,SKU0054,2026-01-30,North,3,S,Beverages,455.7,344.54,5.0357,3.5418,7.0,0.95,1.65,15.461691289322136,50.71159128932214,18,106.10429128932213,0.0,0.0,6,668,1000,1000.0,True,106.10429128932213,107.0,Raise PO,No constraint triggered,36865.78,48759.9
ST016,SKU0055,2026-01-30,North,3,S,Grocery,249.91,142.93,8.4464,5.5984,7.0,0.95,1.65,24.439757330775606,83.56455733077561,14,142.68935733077564,0.0,0.0,12,18,1000,1000.0,True,142.68935733077564,92.0,Raise PO,Shelf-life cap applied,13149.560000000001,22991.72
ST016,SKU0056,2026-01-30,North,3,S,Homecare,137.89,106.84,2.3929,1.7957,7.0,0.95,1.65,7.839109788309831,24.58940978830983,14,41.33970978830983,0.0,0.0,6,442,1000,1000.0,True,41.33970978830983,42.0,Raise PO,No constraint triggered,4487.28,5791.379999999999
ST016,SKU0057,2026-01-30,North,3,S,Beverages,121.62,95.92,4.7321,2.9387,7.0,0.95,1.65,12.828864473412095,45.953564473412094,18,98.0066644734121,0.0,0.0,24,648,1000,1000.0,True,98.0066644734121,99.0,Raise PO,No constraint triggered,9496.08,12040.380000000001
ST016,SKU0058,2026-01-30,North,3,S,Snacks,630.86,470.86,6.0893,4.3705,7.0,0.94,1.55,17.923046962762083,60.548146962762075,21,145.79834696276208,0.0,0.0,24,217,1000,1000.0,True,145.79834696276208,146.0,Raise PO,No constraint triggered,68745.56,92105.56
ST016,SKU0059,2026-01-30,North,3,S,Personalcare,301.35,195.91,2.9643,2.3585,7.0,0.95,1.65,10.29600737079063,31.04610737079063,14,51.796207370790626,0.0,0.0,12,571,1000,1000.0,True,51.796207370790626,52.0,Raise PO,No constraint triggered,10187.32,15670.2
ST016,SKU0060,2026-01-30,North,3,S,Grocery,256.15,154.08,10.0714,5.7012,7.0,0.95,1.65,24.88852966815838,95.38832966815839,14,165.8881296681584,0.0,0.0,12,11,1000,1000.0,True,165.8881296681584,67.0,Raise PO,Shelf-life cap applied,10323.36,17162.05
ST016,SKU0061,2026-01-30,North,3,S,Dairy,470.34,372.55,7.3571,5.1325,7.0,0.97,1.88,25.529118975593345,77.02881897559334,5,62.31461897559335,0.0,0.0,6,15,1000,1000.0,True,62.31461897559335,63.0,Raise PO,No constraint triggered,23470.65,29631.42
ST016,SKU0062,2026-01-30,North,3,S,Grocery,180.3,130.54,9.125,6.0425,7.0,0.95,1.65,26.37847129022785,90.25347129022785,14,154.12847129022785,0.0,0.0,48,8,1000,1000.0,True,154.12847129022785,44.0,Raise PO,Shelf-life cap applied,5743.759999999999,7933.200000000001
ST016,SKU0063,2026-01-30,North,3,S,Personalcare,415.87,323.39,2.6786,2.1158,7.0,0.95,1.65,9.23650302951826,27.98670302951826,14,46.73690302951826,0.0,0.0,12,227,1000,1000.0,True,46.73690302951826,47.0,Raise PO,No constraint triggered,15199.33,19545.89
ST016,SKU0064,2026-01-30,North,3,S,Personalcare,275.48,165.23,2.7143,2.3019,7.0,0.95,1.65,10.048920655850308,29.049020655850306,14,48.04912065585031,0.0,0.0,24,651,1000,1000.0,True,48.04912065585031,49.0,Raise PO,No constraint triggered,8096.2699999999995,13498.52
ST016,SKU0065,2026-01-30,North,3,S,Personalcare,562.0,376.59,3.1786,2.6568,7.0,0.95,1.65,11.598232937340068,33.848432937340064,14,56.09863293734007,0.0,0.0,12,259,1000,1000.0,True,56.09863293734007,57.0,Raise PO,No constraint triggered,21465.629999999997,32034.0
ST016,SKU0066,2026-01-30,North,3,S,Snacks,172.56,134.25,6.0714,3.9536,7.0,0.94,1.55,16.213375694308695,58.713175694308696,21,143.71277569430868,0.0,0.0,12,413,1000,1000.0,True,143.71277569430868,144.0,Raise PO,No constraint triggered,19332.0,24848.64
